,total_of_www,longest_word_path,phish_hints,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,domain_age,web_traffic,google_index,page_rank
3331,1,6,0,429,0.3986013989999999,0.601398601,779,0,1,0
3332,1,8,0,37,0.72972973,0.27027027,5397,42531,0,5
3333,1,32,3,124,0.951612903,0.048387097,254,0,1,0
3334,0,17,0,51,1.0,0.0,3992,5697976,1,0
3335,1,10,0,62,0.822580645,0.177419355,5200,62156,1,3
3336,1,6,0,7,1.0,0.0,92,0,1,0
3337,1,0,0,36,0.3888888889999999,0.611111111,8058,1203458,0,4
3338,1,0,0,52,1.0,0.0,1254,0,0,0
3339,0,6,0,109,1.0,0.0,9554,4350,0,7
3340,0,7,3,22,0.181818182,0.818181818,5615,0,1,5
3341,0,4,0,30,0.333333333,0.666666667,4618,0,0,0
3342,0,9,2,0,0.0,0.0,4258,0,1,1
3343,1,9,0,96,0.864583333,0.135416667,9201,685,0,6
3344,1,7,0,289,0.975778547,0.0242214529999999,5224,1988404,0,4
3345,1,7,0,121,0.760330579,0.239669421,9205,690,0,6
3346,0,0,0,53,0.905660377,0.094339623,7372,1260640,1,1
3347,0,0,0,115,0.130434783,0.869565217,7299,0,0,5
3348,0,7,0,0,0.0,0.0,4921,9927134,1,1
3349,0,10,0,83,0.602409639,0.397590361,7617,2187,0,5
3350,0,11,0,15,0.2666666669999999,0.7333333329999999,1957,0,0,0
3351,1,9,0,48,0.8125,0.1875,8965,181392,0,5
3352,0,9,2,182,0.032967033,0.967032967,5121,0,1,2
3353,0,5,0,21,0.19047619,0.80952381,5616,0,1,5
3354,1,12,0,0,0.0,0.0,2595,253010,0,4
3355,0,32,0,0,0.0,0.0,5106,0,1,0
3356,0,8,0,7,0.857142857,0.142857143,125,0,1,0
3357,0,6,0,116,0.879310345,0.120689655,6606,899,1,5
3358,0,4,0,0,0.0,0.0,4182,0,1,0
3359,1,7,0,53,0.622641509,0.377358491,8520,8,0,10
3360,1,8,0,11,0.363636364,0.636363636,2426,7686483,0,2
3361,1,0,0,234,0.974358974,0.025641026,1664,4365827,0,1
3362,0,0,0,1,1.0,0.0,6737,85914,1,4
3363,0,15,4,6,0.333333333,0.666666667,4609,0,1,3
3364,1,12,0,56,0.7142857140000001,0.285714286,4075,14263,0,4
3365,0,16,2,0,0.0,0.0,9338,21,0,5
3366,0,6,2,0,0.0,0.0,2310,0,1,2
3367,1,11,4,1,1.0,0.0,5758,0,1,1
3368,1,0,0,206,0.844660194,0.155339806,1059,629814,0,4
3369,0,7,0,1034,0.016441006,0.983558994,6171,117262,1,5
3370,0,32,0,0,0.0,0.0,4377,0,1,1
3371,0,0,0,140,0.171428571,0.828571429,7297,2388565,0,5
3372,1,2,0,153,0.60130719,0.39869281,3016,184890,0,3
3373,0,5,1,33,0.272727273,0.727272727,1546,4669,1,2
3374,0,0,0,37,0.783783784,0.216216216,6344,2108905,0,2
3375,0,7,0,170,0.852941176,0.147058824,3075,438190,1,4
3376,1,0,0,229,0.908296943,0.0917030569999999,2051,890770,0,2
3377,0,64,2,22,0.954545455,0.045454545,3750,0,1,2
3378,0,0,2,7,0.7142857140000001,0.285714286,4490,0,0,3
3379,0,6,0,261,0.256704981,0.7432950190000001,5171,176,0,7
3380,0,0,0,20,0.5,0.5,7531,0,0,5
3381,0,18,0,26,0.7692307690000001,0.230769231,4522,0,1,0
3382,0,0,0,215,0.530232558,0.469767442,5808,0,0,3
3383,1,0,0,55,0.981818182,0.018181818,1812,0,0,3
3384,1,11,0,278,0.8741007190000001,0.125899281,9283,124,0,7
3385,0,2,0,25,0.92,0.08,2916,0,1,2
3386,0,0,0,139,0.978417266,0.021582734,2778,788648,0,2
3387,1,0,0,350,0.894285714,0.1057142859999999,7400,13297,0,4
3388,0,17,0,51,1.0,0.0,3993,5707171,1,0
3389,0,6,0,8,1.0,0.0,1338,22211,0,6
3390,1,32,0,30,0.966666667,0.033333333,5767,0,1,2
3391,1,9,0,424,0.983490566,0.016509434,6339,204101,0,5
3392,1,0,0,72,1.0,0.0,3219,1217415,0,3
3393,0,0,0,97,0.536082474,0.463917526,7296,5320327,0,5
3394,0,0,0,13,0.692307692,0.307692308,251,0,0,1
3395,1,10,0,167,0.640718563,0.359281437,8146,12421,0,6
3396,0,3,0,8,1.0,0.0,1338,22211,1,6
3397,1,10,1,0,0.0,0.0,343,0,1,0
3398,1,8,0,146,0.4452054789999999,0.554794521,5339,11068,0,6
3399,1,0,0,5,0.8,0.2,60,0,0,0
3400,1,9,0,132,0.659090909,0.340909091,3841,435135,1,6
3401,1,8,0,47,0.170212766,0.8297872340000001,3893,171,0,10
3402,0,8,0,7,0.857142857,0.142857143,27,0,1,0
3403,0,5,1,1,1.0,0.0,5504,97555,1,5
3404,1,16,0,201,0.860696517,0.139303483,6256,689,0,6
3405,1,0,0,102,0.892156863,0.1078431369999999,5351,8732354,0,3
3406,0,10,0,38,0.578947368,0.421052632,1953,4365,1,3
3407,1,0,0,218,0.935779817,0.064220183,7689,381695,0,3
3408,0,0,0,4,1.0,0.0,5159,0,1,8
3409,0,1,0,10,1.0,0.0,5160,0,1,8
3410,0,7,0,4,0.0,1.0,845,0,1,0
3411,1,11,0,65,0.8307692309999999,0.1692307689999999,2884,7664,0,5
3412,1,0,0,154,0.74025974,0.25974026,1944,129173,0,4
3413,1,9,0,170,0.935294118,0.064705882,5887,184,0,6
3414,1,9,1,9,1.0,0.0,3232,0,1,0
3415,1,6,0,398,0.8266331659999999,0.173366834,9184,316,0,5
3416,1,7,0,225,0.7555555559999999,0.2444444439999999,8919,332188,1,4
3417,0,0,0,0,0.0,0.0,5613,0,1,5
3418,1,7,0,144,0.986111111,0.013888889,9247,1299,0,6
3419,1,6,0,377,0.604774536,0.3952254639999999,9094,30761,0,5
3420,0,6,0,309,0.796116505,0.203883495,6212,3111,0,5
3421,0,10,0,70,0.828571429,0.171428571,8986,3248,1,6
3422,1,9,0,72,0.75,0.25,5249,107075,0,4
3423,0,5,0,0,0.0,0.0,1546,4669,1,2
3424,0,9,0,234,0.376068376,0.623931624,6056,41,0,8
3425,1,8,0,38,1.0,0.0,8941,33,1,7
3426,1,13,0,5,0.4,0.6,5160,114,1,8
3427,1,10,0,60,0.8666666670000001,0.133333333,4916,19476,0,5
3428,0,0,0,111,0.594594595,0.405405405,7448,0,0,8
3429,0,17,0,51,1.0,0.0,3993,5707171,1,0
3430,0,9,0,97,0.618556701,0.3814432989999999,7449,6951049,1,8
3431,1,0,0,97,1.0,0.0,1729,876628,0,2
3432,0,7,2,21,0.19047619,0.80952381,5615,0,1,5
3433,0,28,1,10,0.0,1.0,8348,1,1,10
3434,0,44,0,32,0.59375,0.40625,254,0,0,0
3435,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
3436,0,0,0,12,0.0,1.0,7253,943419,1,1
3437,1,32,0,0,0.0,0.0,7645,0,1,0
3438,0,0,0,34,0.764705882,0.235294118,2695,0,0,4
3439,1,0,0,71,0.85915493,0.14084507,3633,1684103,0,3
3440,1,0,0,150,0.933333333,0.066666667,7199,0,0,2
3441,0,6,0,25,1.0,0.0,2179,0,1,0
3442,1,8,0,8,0.375,0.625,3380,0,0,2
3443,1,0,0,47,0.978723404,0.021276596,6290,460823,0,3
3444,1,0,0,24,0.708333333,0.291666667,4594,0,0,2
3445,0,6,0,66,0.8939393940000001,0.106060606,7156,2250,1,3
3446,0,18,0,0,0.0,0.0,2644,0,1,1
3447,0,12,0,119,0.344537815,0.655462185,8516,8,1,10
3448,0,10,0,129,0.689922481,0.3100775189999999,7616,2190,0,5
3449,1,6,0,83,0.469879518,0.5301204820000001,5333,574,0,6
3450,1,10,0,273,0.787545788,0.212454212,7835,600,0,6
3451,0,6,0,363,0.931129477,0.068870523,7158,2294,0,3
3452,1,13,0,185,0.864864865,0.135135135,6259,683,0,6
3453,1,31,0,80,0.9125,0.0875,7208,6768507,0,3
3454,0,7,3,22,0.181818182,0.818181818,5615,0,1,5
3455,1,0,0,406,0.985221675,0.014778325,4836,559790,0,3
3456,1,7,0,15,0.6,0.4,333,0,1,0
3457,0,14,0,0,0.0,0.0,8875,353569,1,4
3458,1,0,0,15,0.6,0.4,3312,833799,0,4
3459,1,13,4,6,0.333333333,0.666666667,4621,0,1,3
3460,0,7,0,1,1.0,0.0,7685,10053,0,5
3461,0,9,0,28,0.964285714,0.035714286,8121,4539,0,7
3462,1,4,0,4,1.0,0.0,1802,0,1,0
3463,1,8,0,35,0.542857143,0.457142857,4097,52421,0,4
3464,0,9,0,15,0.933333333,0.066666667,5387,1909793,0,0
3465,0,8,0,0,0.0,0.0,2314,0,1,0
3466,0,32,0,0,0.0,0.0,4376,0,1,1
3467,0,13,3,0,0.0,0.0,6298,8597551,1,3
3468,1,8,0,17,0.0,1.0,7419,285,0,7
3469,0,0,0,76,0.407894737,0.592105263,5160,0,0,8
3470,1,11,0,185,0.951351351,0.048648649,7260,275271,0,3
3471,0,0,1,47,0.0,1.0,1950,341948,0,1
3472,1,0,0,119,0.924369748,0.075630252,3459,0,0,1
3473,0,7,0,52,0.788461538,0.2115384619999999,3385,12180,1,5
3474,1,7,0,71,0.845070423,0.1549295769999999,8837,671,0,7
3475,0,8,0,326,0.944785276,0.055214724,7130,12,0,7
3476,1,8,1,270,0.685185185,0.314814815,9637,147,1,7
3477,1,6,0,254,0.952755906,0.047244094,6298,5126,0,6
3478,1,0,0,69,0.623188406,0.3768115939999999,9254,241824,0,6
3479,1,0,0,605,0.869421488,0.1305785119999999,4957,321038,0,2
3480,0,19,0,19,0.736842105,0.263157895,2204,5039553,1,0
3481,0,14,4,1,1.0,0.0,2961,277981,1,1
3482,1,9,0,60,0.016666667,0.983333333,4478,2253715,0,4
3483,0,0,2,22,0.909090909,0.090909091,539,2368593,1,0
3484,1,0,0,406,0.963054187,0.036945813,4537,1099626,0,3
3485,0,0,0,15,0.0,1.0,5852,76924,1,1
3486,1,8,0,31,0.258064516,0.7419354840000001,6788,296349,1,3
3487,0,2,0,0,0.0,0.0,4979,315959,1,2
3488,0,7,0,1,1.0,0.0,1408,4219048,1,0
3489,0,0,0,0,0.0,0.0,51,0,0,0
3490,1,7,0,0,0.0,0.0,11262,54168,0,5
3491,0,11,0,75,0.906666667,0.093333333,7156,2272,1,3
3492,1,10,0,0,0.0,0.0,4417,7639347,0,3
3493,0,14,0,25,0.52,0.48,7491,63,0,10
3494,1,7,0,335,0.937313433,0.062686567,5826,361265,0,5
3495,1,6,0,262,0.889312977,0.110687023,6259,682,0,6
3496,1,9,0,95,0.842105263,0.1578947369999999,5032,8889671,0,2
3497,1,0,0,139,0.935251799,0.0647482009999999,3916,2819002,0,1
3498,0,10,0,325,0.775384615,0.224615385,1505,158942,0,4
3499,1,15,0,841,0.248513674,0.751486326,5797,4997,1,5
3500,0,5,2,22,0.181818182,0.818181818,5627,0,1,5
3501,1,14,0,4,1.0,0.0,273,0,1,0
3502,1,0,0,4,1.0,0.0,683,0,1,0
3503,1,10,0,206,0.27184466,0.72815534,3602,3149099,1,5
3504,1,0,0,252,0.869047619,0.130952381,8494,6469,0,3
3505,1,23,1,21,1.0,0.0,7603,14674,1,5
3506,0,15,0,21,0.19047619,0.80952381,5616,0,1,5
3507,0,15,0,5,1.0,0.0,2658,0,1,4
3508,0,23,0,26,0.7692307690000001,0.230769231,1492,0,0,1
3509,1,0,0,45,0.044444444,0.955555556,3579,3148672,0,2
3510,1,7,0,59,0.610169492,0.3898305079999999,7456,2997,0,6
3511,1,13,1,57,0.7894736840000001,0.210526316,8976,67484,1,6
3512,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
3513,0,17,0,17,1.0,0.0,154,0,1,0
3514,0,11,0,83,0.6144578310000001,0.385542169,7615,2190,0,5
3515,0,32,0,22,1.0,0.0,5,0,1,0
3516,1,8,0,101,0.801980198,0.198019802,6321,64759,0,5
3517,0,9,2,90,0.1222222219999999,0.877777778,2699,12157,0,4
3518,0,32,0,14,1.0,0.0,2965,0,1,0
3519,1,9,3,0,0.0,0.0,131,0,1,0
3520,1,12,2,35,0.571428571,0.428571429,4454,1467571,0,4
3521,0,1,0,60,0.816666667,0.183333333,5160,0,0,8
3522,1,7,0,91,0.802197802,0.197802198,6135,28418,0,5
3523,0,17,0,21,0.19047619,0.80952381,5627,0,1,5
3524,1,32,0,30,0.966666667,0.033333333,5767,0,1,2
3525,0,3,0,232,0.659482759,0.340517241,5704,4445,0,5
3526,1,7,0,188,0.6276595739999999,0.372340426,6904,11691,1,5
3527,0,17,0,51,1.0,0.0,3992,5697976,1,0
3528,1,16,0,313,0.060702875,0.939297125,3358,2330327,0,5
3529,0,6,0,32,0.5625,0.4375,1019,5973121,0,2
3530,0,0,0,112,0.0625,0.9375,7297,0,0,5
3531,0,10,2,0,0.0,0.0,7733,3779,1,4
3532,1,10,0,139,0.913669065,0.086330935,7230,54048,0,5
3533,1,0,0,1001,0.986013986,0.013986014,4477,2528830,0,4
3534,1,9,0,68,0.661764706,0.3382352939999999,3928,13712,1,5
3535,1,8,1,11,0.0,1.0,4943,0,1,2
3536,1,10,0,360,0.988888889,0.011111111,7428,193,0,7
3537,0,32,0,0,0.0,0.0,5233,10313348,1,3
3538,0,11,2,4,1.0,0.0,2249,0,1,0
3539,0,10,0,11,0.090909091,0.909090909,1953,4365,1,3
3540,1,4,0,97,0.773195876,0.226804124,4805,141041,0,3
3541,1,6,1,0,0.0,0.0,2869,10478953,1,0
3542,0,17,0,51,1.0,0.0,3992,5707171,1,0
3543,0,12,0,274,0.686131387,0.313868613,7121,33109,1,4
3544,0,0,0,15,0.0,1.0,7295,0,1,5
3545,0,11,0,50,0.7,0.3,11049,549,0,6
3546,0,7,0,7,1.0,0.0,7967,7232787,1,2
3547,0,8,0,140,0.9,0.1,8047,1577,0,5
3548,1,32,0,0,0.0,0.0,535,7375648,1,1
3549,1,0,0,30,0.3666666670000001,0.6333333329999999,980,0,0,2
3550,0,0,0,16,0.5,0.5,806,45133,1,1
3551,1,0,0,62,0.870967742,0.129032258,8658,2185334,0,4
3552,0,32,0,30,0.966666667,0.033333333,5756,0,1,2
3553,0,12,1,1,1.0,0.0,5257,30484,1,2
3554,0,0,0,146,0.979452055,0.020547945,5232,784264,0,7
3555,0,5,0,0,0.0,0.0,167,0,1,0
3556,1,17,0,51,1.0,0.0,3992,5707171,1,0
3557,0,15,1,31,0.35483871,0.64516129,160,0,1,0
3558,1,10,3,32,0.40625,0.59375,759,0,1,0
3559,1,16,2,1,1.0,0.0,2403,819233,0,3
3560,0,10,0,240,0.983333333,0.016666667,9647,10385,0,5
3561,1,0,0,243,0.897119342,0.102880658,7071,760073,0,4
3562,1,6,2,0,0.0,0.0,4178,0,1,0
3563,1,176,0,110,0.9,0.1,2815,7079578,1,2
3564,1,11,0,97,0.845360825,0.154639175,5041,112884,0,4
3565,0,6,0,11,0.818181818,0.181818182,4350,0,1,0
3566,1,19,0,0,0.0,0.0,9350,105518,0,4
3567,1,0,0,101,0.6435643560000001,0.356435644,8416,263599,0,4
3568,0,32,0,0,0.0,0.0,4376,0,1,1
3569,0,10,0,25,0.52,0.48,7491,63,0,10
3570,0,0,0,22,1.0,0.0,711,2046137,0,2
3571,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
3572,1,0,0,27,0.851851852,0.148148148,3313,384896,0,3
3573,1,2,0,0,0.0,0.0,7040,0,1,1
3574,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
3575,0,32,0,30,0.966666667,0.033333333,5767,0,1,2
3576,1,0,0,49,0.93877551,0.06122449,7308,2217046,0,4
3577,0,200,0,1,0.0,1.0,7083,17964,1,3
3578,1,15,0,53,0.622641509,0.377358491,8519,8,0,10
3579,1,12,0,144,0.4583333329999999,0.541666667,7408,13619,0,5
3580,1,10,0,17,0.588235294,0.411764706,6581,16774,0,4
3581,0,7,3,17,0.647058824,0.352941176,1396,0,1,0
3582,0,10,0,3,0.0,1.0,3767,9264543,1,0
3583,0,0,0,0,0.0,0.0,1,0,1,0
3584,0,10,0,8,0.125,0.875,1953,4365,0,3
3585,1,11,0,52,0.557692308,0.442307692,5636,2,0,10
3586,1,9,0,176,0.971590909,0.028409091,5401,92750,0,5
3587,0,80,0,9,0.0,1.0,7764,32,0,5
3588,1,0,0,149,0.939597315,0.060402685,6946,828187,0,4
3589,0,67,0,19,0.6315789470000001,0.3684210529999999,5613,0,1,5
3590,0,0,0,0,0.0,0.0,560,0,1,2
3591,1,10,0,77,0.4415584420000001,0.558441558,346,0,1,0
3592,0,5,1,12,0.833333333,0.166666667,990,785858,0,1
3593,1,17,0,51,1.0,0.0,3992,5697976,1,0
3594,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
3595,0,0,0,2,0.5,0.5,2837,4073967,1,2
3596,0,8,2,0,0.0,0.0,4397,0,1,2
3597,1,7,0,35,0.228571429,0.771428571,4184,635867,0,3
3598,0,0,0,18,0.5555555560000001,0.444444444,5614,0,1,5
3599,1,8,0,120,0.7666666670000001,0.233333333,9204,690,0,6
3600,1,0,0,18,1.0,0.0,978,0,0,3
3601,1,6,0,189,0.587301587,0.412698413,3113,256,0,7
3602,0,7,0,4,1.0,0.0,5643,0,1,1
3603,1,0,0,30,0.6,0.4,2271,1181420,0,4
3604,1,8,0,206,0.665048544,0.334951456,9185,316,0,5
3605,0,0,0,18,0.7777777779999999,0.222222222,1604,1823977,0,1
3606,0,40,0,28,0.5,0.5,2204,5039553,1,0
3607,0,6,1,19,1.0,0.0,6381,0,1,3
3608,0,0,0,25,0.8,0.2,3569,0,0,0
3609,0,17,0,51,1.0,0.0,3992,5697976,1,0
3610,1,6,0,40,0.925,0.075,6775,182793,0,4
3611,0,49,1,4,1.0,0.0,276,0,1,0
3612,1,0,0,31,0.612903226,0.387096774,278,0,1,0
3613,1,8,0,91,0.802197802,0.197802198,6137,28754,0,5
3614,1,13,2,3,1.0,0.0,331,0,1,0
3615,1,2,0,275,0.970909091,0.0290909089999999,7115,1329043,1,3
3616,0,17,0,51,1.0,0.0,3993,5707171,1,0
3617,0,0,1,47,0.0,1.0,1950,341948,0,1
3618,0,0,0,6,0.666666667,0.333333333,4941,2595688,1,2
3619,1,8,0,173,0.924855491,0.075144509,7498,23235,0,5
3620,1,18,0,11,1.0,0.0,4313,219768,1,3
3621,0,0,0,70,0.385714286,0.614285714,7297,0,0,5
3622,1,6,0,118,0.711864407,0.288135593,7965,394388,0,4
3623,0,4,0,21,0.19047619,0.80952381,5616,0,1,5
3624,0,0,0,142,0.950704225,0.049295775,1002,0,0,2
3625,0,13,0,48,0.9375,0.0625,1546,4639,1,2
3626,0,10,0,358,0.963687151,0.036312849,7134,12,0,7
3627,0,10,0,219,0.908675799,0.091324201,2432,14720,0,5
3628,0,37,0,176,0.8636363640000001,0.1363636359999999,6256,689,0,6
3629,1,6,0,63,0.666666667,0.333333333,7768,530145,0,4
3630,1,9,0,86,0.593023256,0.406976744,1976,3699651,0,4
3631,0,0,0,114,0.605263158,0.394736842,2607,0,0,2
3632,1,0,0,41,0.585365854,0.414634146,7296,0,0,3
3633,1,11,0,50,1.0,0.0,7530,23288,1,4
3634,0,10,0,289,0.906574394,0.093425606,7133,12,1,7
3635,0,7,0,28,0.964285714,0.035714286,2960,1148678,1,4
3636,0,48,1,4,0.25,0.75,8347,1,1,10
3637,1,0,0,128,0.34375,0.65625,1891,376474,0,3
3638,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
3639,0,17,1,22,0.181818182,0.818181818,5627,0,1,5
3640,0,29,0,0,0.0,0.0,2520,632001,1,7
3641,0,4,1,7,0.857142857,0.142857143,2519,0,1,0
3642,1,11,0,279,0.8960573479999999,0.103942652,6260,683,0,6
3643,0,12,0,234,0.58974359,0.41025641,6070,14420,1,5
3644,1,11,0,23,0.739130435,0.260869565,8227,0,0,5
3645,0,0,0,14,0.071428571,0.928571429,7295,0,1,5
3646,0,8,0,144,0.6180555560000001,0.381944444,7120,33254,1,4
3647,0,17,0,51,1.0,0.0,3993,5707171,1,0
3648,1,0,0,116,0.8620689659999999,0.137931034,6591,185080,0,3
3649,0,4,0,0,0.0,0.0,4656,135272,0,3
3650,0,3,0,2,0.0,1.0,2693,0,0,4
3651,1,5,1,4,0.25,0.75,888,0,0,0
3652,1,0,0,71,0.943661972,0.056338028,2920,0,0,4
3653,0,0,0,0,0.0,0.0,5159,0,1,8
3654,0,14,3,0,0.0,0.0,3632,0,1,0
3655,0,7,0,114,0.973684211,0.026315789,2730,54936,0,4
3656,1,0,0,120,0.916666667,0.083333333,4099,3331221,0,2
3657,1,0,0,7,0.857142857,0.142857143,2567,0,0,0
3658,1,32,0,0,0.0,0.0,5850,0,1,0
3659,1,0,0,90,0.211111111,0.7888888890000001,3195,307524,0,2
3660,0,13,0,0,0.0,0.0,2750,0,1,1
3661,0,11,2,1,0.0,1.0,8348,1,1,10
3662,0,0,0,29,0.344827586,0.655172414,1401,0,1,1
3663,1,15,0,77,0.987012987,0.012987013,2403,62284,0,3
3664,0,10,0,0,0.0,0.0,6615,0,1,0
3665,0,12,0,24,0.041666667,0.958333333,4340,49,1,7
3666,0,12,0,116,0.853448276,0.146551724,6212,3111,0,5
3667,1,4,0,0,0.0,0.0,3983,0,1,0
3668,1,64,4,25,1.0,0.0,918,0,1,0
3669,1,0,0,28,0.25,0.75,1588,1905203,0,2
3670,0,6,0,4,1.0,0.0,289,0,1,0
3671,1,0,0,148,0.844594595,0.155405405,4460,921884,0,2
3672,0,8,0,2,1.0,0.0,219,0,1,0
3673,0,0,0,11,0.272727273,0.727272727,7296,0,1,5
3674,1,0,0,167,0.443113772,0.556886228,8791,44991,0,5
3675,0,1,0,51,0.8039215690000001,0.196078431,5160,9506221,0,8
3676,1,10,0,177,0.644067797,0.3559322029999999,8144,12364,0,6
3677,0,0,0,16,0.9375,0.0625,5160,0,0,8
3678,1,10,0,197,0.8477157359999999,0.152284264,8683,65933,0,5
3679,1,0,0,30,0.466666667,0.533333333,4366,227305,0,4
3680,0,9,0,18,0.666666667,0.333333333,431,8509505,1,0
3681,0,7,3,22,0.181818182,0.818181818,5615,0,1,5
3682,1,0,0,44,0.8409090909999999,0.159090909,1758,0,0,2
3683,0,5,1,21,0.952380952,0.047619048,9,0,0,0
3684,0,5,0,6,0.833333333,0.166666667,4507,571736,1,1
3685,1,7,0,178,0.97752809,0.02247191,8355,27711,0,5
3686,0,5,1,103,0.932038835,0.067961165,7328,869662,1,0
3687,0,7,0,0,0.0,0.0,4617,9654314,1,4
3688,1,10,0,207,0.990338164,0.009661836,6841,72924,0,5
3689,1,11,0,0,0.0,0.0,620,0,1,0
3690,1,0,0,54,0.574074074,0.425925926,6646,3833065,0,4
3691,1,0,0,83,0.457831325,0.542168675,1986,0,0,3
3692,1,17,0,51,1.0,0.0,3992,5707171,1,0
3693,1,5,0,44,0.659090909,0.340909091,3164,1323816,0,4
3694,0,6,0,0,0.0,0.0,5616,0,1,5
3695,0,8,0,1,1.0,0.0,59,0,1,0
3696,0,24,0,7,0.0,1.0,8018,0,1,4
3697,1,13,0,165,0.551515152,0.448484848,7927,582,0,7
3698,0,5,0,0,0.0,0.0,3166,37159,1,7
3699,0,3,0,25,0.52,0.48,7490,63,0,10
3700,0,13,0,822,0.903892944,0.096107056,7133,12,0,7
3701,1,12,0,269,0.8847583640000001,0.115241636,5887,184,0,6
3702,0,0,0,5,0.8,0.2,2837,0,1,2
3703,0,4,0,14,1.0,0.0,21,0,1,0
3704,0,15,0,4,1.0,0.0,4004,5828815,1,0
3705,1,0,0,54,0.7222222220000001,0.277777778,734,3941699,0,2
3706,0,64,1,12,0.333333333,0.666666667,6588,30,1,4
3707,1,16,0,80,0.9,0.1,7371,97473,0,5
3708,1,0,0,39,0.974358974,0.025641026,7696,698224,0,4
3709,0,32,0,146,0.267123288,0.732876712,3557,0,1,1
3710,0,8,1,0,0.0,0.0,5232,7552177,0,7
3711,1,15,0,3,0.666666667,0.333333333,4897,0,1,2
3712,1,13,4,6,0.333333333,0.666666667,4609,0,1,3
3713,1,8,0,17,0.0,1.0,7419,285,0,7
3714,1,12,0,0,0.0,0.0,4681,4701900,0,3
3715,0,8,0,99,1.0,0.0,12706,3016,0,6
3716,0,0,0,31,0.225806452,0.774193548,1546,4669,1,2
3717,0,5,0,23,0.304347826,0.695652174,3570,0,1,3
3718,0,3,0,4,0.25,0.75,1534,0,1,0
3719,0,9,0,0,0.0,0.0,1590,0,1,0
3720,0,10,0,38,0.7894736840000001,0.210526316,190,0,1,0
3721,0,9,0,0,0.0,0.0,1414,0,1,0
3722,0,10,0,63,0.857142857,0.142857143,5509,147176,0,3
3723,1,12,0,137,0.751824818,0.248175182,2255,2371046,0,4
3724,0,5,0,56,0.946428571,0.053571429,774,105290,0,2
3725,1,9,0,20,0.4,0.6,7984,36841,0,5
3726,0,17,0,4,1.0,0.0,4003,5816617,1,0
3727,1,9,0,130,0.807692308,0.192307692,9202,684,0,6
3728,0,6,0,8,1.0,0.0,1338,22211,1,6
3729,0,9,0,185,0.8810810809999999,0.118918919,3151,0,1,3
3730,0,2,0,0,0.0,0.0,5499,0,1,0
3731,0,7,2,21,0.19047619,0.80952381,5615,0,1,5
3732,0,30,2,1,0.0,1.0,8346,1,0,10
3733,0,5,1,85,0.129411765,0.870588235,5529,5776915,1,3
3734,0,7,0,22,0.590909091,0.409090909,356,0,1,0
3735,0,5,0,786,0.919847328,0.080152672,7131,12,0,7
3736,1,0,0,181,0.546961326,0.453038674,2277,2426481,0,3
3737,1,14,0,10,0.6,0.4,4481,2174782,0,4
3738,0,4,0,445,0.970786517,0.029213483,7133,12,0,7
3739,0,0,0,12,0.5,0.5,3141,0,0,2
3740,0,0,0,102,0.362745098,0.637254902,7299,2384422,0,5
3741,1,0,0,36,0.5277777779999999,0.472222222,171,6322841,0,0
3742,1,11,0,174,0.4367816089999999,0.563218391,2775,7193681,0,4
3743,1,0,0,118,0.779661017,0.220338983,6965,122258,0,5
3744,1,0,0,126,0.738095238,0.261904762,3890,320352,0,3
3745,0,6,0,151,0.443708609,0.556291391,496,493686,1,0
3746,1,8,0,23,0.434782609,0.565217391,1350,488922,1,2
3747,0,11,0,63,0.253968254,0.746031746,7795,337165,0,5
3748,1,6,0,127,0.3543307089999999,0.645669291,8520,8,0,10
3749,1,6,0,41,1.0,0.0,6890,47859,1,4
3750,1,32,2,22,0.545454545,0.454545455,2300,0,1,2
3751,1,10,0,111,0.630630631,0.369369369,2732,9494,0,4
3752,1,10,1,5,0.2,0.8,5879,0,1,0
3753,1,15,4,4,1.0,0.0,2618,0,1,0
3754,0,12,0,0,0.0,0.0,2102,0,1,0
3755,0,4,0,83,0.469879518,0.5301204820000001,5613,0,1,5
3756,0,15,0,6,0.5,0.5,8922,309153,1,3
3757,1,10,4,27,0.8888888890000001,0.111111111,3065,0,1,2
3758,1,0,0,36,0.5277777779999999,0.472222222,171,6322841,0,0
3759,0,10,0,100,0.9,0.1,6168,3204,0,5
3760,1,12,0,7,1.0,0.0,4368,31458,0,6
3761,0,0,0,5,0.4,0.6,5160,0,0,8
3762,0,10,0,88,0.636363636,0.363636364,7615,2188,0,5
3763,0,0,0,237,0.852320675,0.147679325,1,0,1,0
3764,1,11,0,0,0.0,0.0,8405,138739,0,5
3765,1,100,0,3,1.0,0.0,4091,7776219,1,0
3766,1,9,0,177,0.875706215,0.124293785,9078,43635,0,6
3767,1,10,0,417,0.3117506,0.6882494,3920,0,0,2
3768,1,0,0,25,0.8,0.2,6455,892596,0,4
3769,1,7,0,100,0.95,0.05,4190,21732,0,6
3770,1,0,0,191,0.732984293,0.267015707,3738,48247,0,5
3771,1,0,0,53,0.830188679,0.169811321,1829,2007975,0,3
